idx,home,away,league,season,score,odds,edge,won,llm_verdict,llm_confidence,llm_reason
9886,Leverkusen,FC Koln,D1,2021_2022,5,4.5,0.014723267044815525,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9888,Vallecano,Sevilla,SP1,2021_2022,4,3.25,0.010243094233906125,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9889,Luton,QPR,E1,2122,5,3.4,0.012727235580215879,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
9900,Beerschot VA,Gent,B1,2122,4,4.6,0.012558745282615108,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
9905,Moreirense,Sp Lisbon,P1,2122,4,4.75,0.013349376610470531,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9911,Vicenza,Parma,I2,2122,5,3.4,0.01060697301917668,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
9913,Dijon,Le Havre,F2,2122,5,3.1,0.013618375294747742,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9915,Plymouth,Portsmouth,E2,2122,5,3.25,0.010634547625389568,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9917,Como,Ternana,I2,2122,5,3.5,0.01440008906834428,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9919,Valenciennes,Caen,F2,2122,5,3.2,0.01739198388441232,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9920,Cittadella,Reggina,I2,2122,5,3.5,0.01372865129160622,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9927,Bournemouth,Reading,E1,2122,4,5.5,0.016707093959369784,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9931,Pau FC,Grenoble,F2,2122,5,3.2,0.011845310081584126,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9933,Quevilly Rouen,Ajaccio,F2,2122,4,3.0,0.012692189227276995,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9934,Nancy,Paris FC,F2,2122,4,3.3,0.013968840133714688,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9946,Cardiff,Stoke,E1,2122,5,3.3,0.010398241245015427,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9949,Ath Bilbao,Getafe,SP1,2021_2022,5,3.4,0.013247020196446302,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
9953,Vizela,Famalicao,P1,2122,5,3.25,0.01024309423390618,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9961,Sociedad B,Mirandes,SP2,2122,5,3.5,0.022838125235105033,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9964,Fuenlabrada,Malaga,SP2,2122,5,3.2,0.013704324962267367,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
9970,Ajaccio,Nimes,F2,2122,4,3.25,0.010149572649572614,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9976,Lugo,Oviedo,SP2,2122,4,3.0,0.010569527266441947,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9988,Nantes,Lille,F1,2021_2022,5,3.1,0.014659966305205163,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9991,Bristol City,West Brom,E1,2122,5,3.6,0.012361825074360122,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9992,Huddersfield,Bournemouth,E1,2122,4,3.45,0.010337488598358147,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
9995,Stoke,Millwall,E1,2122,4,3.3,0.012623356878979086,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
10006,Wigan,Morecambe,E2,2122,4,4.75,0.02171261258105528,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10016,Oxford,Ipswich,E2,2122,5,3.4,0.013981158684423733,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10030,Plymouth,Accrington,E2,2122,5,3.75,0.011453470276999667,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10031,Cambridge,Milton Keynes Dons,E2,2122,4,3.6,0.01036225138917063,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10032,Fleetwood Town,Doncaster,E2,2122,5,3.75,0.013376822200351579,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10033,Charlton,Burton,E2,2122,5,3.4,0.011935357926533219,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10036,Bordeaux,Montpellier,F1,2021_2022,5,3.7,0.015493161577009529,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10040,Regensburg,Paderborn,D2,2122,5,3.6,0.011282290694055397,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10042,Gent,Anderlecht,B1,2122,5,3.4,0.013660581141242023,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10059,Angers,Brest,F1,2021_2022,4,3.3,0.011599457724009665,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10063,QPR,Peterboro,E1,2122,4,4.4,0.010766466612703085,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10070,Espanol,Mallorca,SP1,2021_2022,5,3.6,0.014836996074318598,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
10073,Leganes,Sp Gijon,SP2,2122,4,3.2,0.016154913600370024,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10076,Ponferradina,Eibar,SP2,2122,5,3.1,0.010862037543284075,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10078,Real Madrid,Barcelona,SP1,2021_2022,5,3.8,0.011221752539916918,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10085,Tenerife,Almeria,SP2,2122,5,3.25,0.010925299598332161,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10087,Zaragoza,Amorebieta,SP2,2122,5,3.3,0.012165240765135144,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10092,Shrewsbury,Lincoln,E2,2122,5,3.4,0.010059052542712665,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10098,Almeria,Girona,SP2,2122,5,3.5,0.013992135315664733,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10099,Malaga,Huesca,SP2,2122,5,3.1,0.0169618553181905,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10102,Burgos,Tenerife,SP2,2122,4,3.0,0.015536303800780082,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10105,Union Berlin,FC Koln,D1,2021_2022,5,3.4,0.015604167611072528,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10120,Crewe,Fleetwood Town,E2,2122,5,3.4,0.012863906246259216,False,BET,0.8,Statistical edge and bookmaker consensus favor draw odds
10128,Amorebieta,Ibiza,SP2,2122,5,3.25,0.0238033321197621,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10136,Oostende,Seraing,B1,2122,5,3.6,0.012002142903106194,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10143,Leeds,Southampton,E0,2021_2022,5,3.75,0.011541948330730079,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10145,Hibernian,Dundee United,SC0,2122,5,3.6,0.01771071447202771,True,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
10146,Motherwell,St Mirren,SC0,2122,5,3.3,0.01620985369454131,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10148,St Johnstone,Livingston,SC0,2122,5,3.1,0.020269132213849628,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10178,Belenenses,Portimonense,P1,2122,5,3.2,0.014108194597883872,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10181,AZ Alkmaar,Vitesse,N1,2122,4,4.2,0.013334618597776515,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10203,Anderlecht,Charleroi,B1,2122,5,4.75,0.011962184257192171,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10205,Standard,St. Gilloise,B1,2122,4,4.0,0.016665150276975405,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10207,Sparta Rotterdam,Heerenveen,N1,2122,5,3.4,0.019505562081463368,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10209,Zwolle,Go Ahead Eagles,N1,2122,5,3.6,0.01933373815521916,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10213,Sampdoria,Roma,I1,2021_2022,4,3.8,0.01386208645846465,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10214,Juventus,Inter,I1,2021_2022,5,3.4,0.010675234342780837,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10223,Como,Monza,I2,2122,5,3.75,0.010860300948939139,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10233,Burgos,Sp Gijon,SP2,2122,4,3.0,0.010981400720677437,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10241,Ponferradina,Las Palmas,SP2,2122,5,3.2,0.012784527300656268,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10243,Leganes,Fuenlabrada,SP2,2122,4,3.4,0.013380195543383377,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10249,AFC Wimbledon,Charlton,E2,2122,4,3.3,0.012382799373641395,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10252,Milton Keynes Dons,Crewe,E2,2122,4,5.75,0.013122350389431131,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10258,Reading,Stoke,E1,2122,5,3.25,0.013400322942231924,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10263,Cremonese,Alessandria,I2,2122,4,3.8,0.012238925127833533,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10266,Bolton,Portsmouth,E2,2122,5,3.3,0.013075987577521264,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10269,Augsburg,Mainz,D1,2021_2022,5,3.4,0.010608203867181754,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
10273,Cittadella,Perugia,I2,2122,5,3.1,0.013941847854528677,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10277,Stuttgart,Dortmund,D1,2021_2022,4,4.1,0.010183890074013241,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10314,Hearts,Hibernian,SC0,2122,5,3.5,0.011840878284522127,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
10328,Southampton,Chelsea,E0,2021_2022,4,3.8,0.012936492252742848,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
10337,Utrecht,For Sittard,N1,2122,4,4.75,0.016557214973609957,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10342,Empoli,Spezia,I1,2021_2022,5,3.6,0.011454784046429356,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10346,Shrewsbury,Ipswich,E2,2122,5,3.3,0.017345578529968875,True,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
10353,Rotherham,Charlton,E2,2122,4,4.33,0.017799126236743734,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
10357,Gillingham,Wycombe,E2,2122,4,3.75,0.012184627913528145,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10383,Zaragoza,Girona,SP2,2122,5,3.2,0.01538442646375876,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10395,Norwich,Burnley,E0,2021_2022,5,3.25,0.010313027716405632,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10403,Heerenveen,Groningen,N1,2122,5,3.4,0.01587395396177671,False,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
10409,Charleroi,Waregem,B1,2122,4,4.5,0.01127951506296837,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10417,Paris FC,Dijon,F2,2122,5,3.4,0.014056467052988242,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10418,Bologna,Sampdoria,I1,2021_2022,5,3.5,0.013304655676741384,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10419,Almeria,Ponferradina,SP2,2122,5,4.0,0.02270754501618355,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10423,Portsmouth,Rotherham,E2,2122,5,3.4,0.015045537526251151,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10429,Eibar,Las Palmas,SP2,2122,5,3.4,0.013884250952110655,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10430,Derby,Fulham,E1,2122,4,4.1,0.011604017862040933,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10433,West Brom,Blackpool,E1,2122,5,3.8,0.01213332072319162,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10439,Cheltenham,Gillingham,E2,2122,5,3.6,0.01516131539264387,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10451,Wycombe,Plymouth,E2,2122,5,3.7,0.017260707799414188,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10452,Amorebieta,Mirandes,SP2,2122,5,3.2,0.011131379074927394,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10454,Portsmouth,Lincoln,E2,2122,5,3.75,0.01278846639398068,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10478,Bastia,Guingamp,F2,2122,4,2.95,0.012863684244821982,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10489,Leganes,Malaga,SP2,2122,4,3.25,0.013633511834761802,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10495,Freiburg,Bochum,D1,2021_2022,5,4.2,0.012070409925543535,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10514,Ponferradina,Lugo,SP2,2122,5,3.5,0.014615694762753595,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10518,Nice,Lorient,F1,2021_2022,5,3.9,0.013220729887396532,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10521,Montpellier,Reims,F1,2021_2022,5,3.25,0.01578675909184285,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10554,Plymouth,Sunderland,E2,2122,5,3.4,0.010090454539880667,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10555,Morecambe,Portsmouth,E2,2122,4,3.6,0.013864131511190314,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10556,Lincoln,Cheltenham,E2,2122,5,3.6,0.016255533992712456,False,BET,0.85,Statistical edge and bookmaker disagreement favor draw odds
10558,Bolton,Accrington,E2,2122,5,3.7,0.011883708975394869,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10559,AFC Wimbledon,Wycombe,E2,2122,4,3.75,0.013376822200351635,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10592,Newcastle,Crystal Palace,E0,2021_2022,5,3.4,0.015039144266367654,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10596,Brest,Lyon,F1,2021_2022,4,4.33,0.015857133078563512,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10598,Lens,Montpellier,F1,2021_2022,4,3.9,0.012174241259388596,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10601,Angers,Paris SG,F1,2021_2022,4,5.5,0.01367105117105119,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10609,Le Havre,Grenoble,F2,2122,5,3.1,0.014100247048579484,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10620,Tenerife,Huesca,SP2,2122,5,3.2,0.01357774935873407,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10629,Dundee,St Johnstone,SC0,2122,5,3.1,0.015292610449669009,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10630,Aberdeen,Livingston,SC0,2122,5,3.3,0.01077791527806743,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10645,Malaga,Eibar,SP2,2122,4,3.2,0.014052159526297403,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10648,St Pauli,Darmstadt,D2,2122,5,3.8,0.010218564451585088,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10670,Sheffield United,Cardiff,E1,2122,5,4.1,0.010830869811587568,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10682,Crewe,Ipswich,E2,2122,4,4.1,0.010630348494035463,True,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
10683,Zaragoza,Burgos,SP2,2122,5,3.4,0.026064064587746127,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10691,Lugo,Leganes,SP2,2122,4,3.0,0.012709545146716461,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10696,Feyenoord,Utrecht,N1,2122,4,5.5,0.011977996199307672,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10703,Bologna,Udinese,I1,2021_2022,5,3.4,0.010193493172789503,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10714,Paderborn,Hannover,D2,2122,5,3.75,0.015070630799531082,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10719,Toulouse,Niort,F2,2122,4,5.0,0.012010031696709,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10732,Preston,Blackburn,E1,2122,5,3.4,0.01456721464051347,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10737,Sunderland,Rotherham,E2,2122,5,3.4,0.012219097199810791,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10738,Barnsley,Blackpool,E1,2122,5,3.6,0.013629616570793035,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
10739,Fleetwood Town,Sheffield Weds,E2,2122,4,4.0,0.012179045298373992,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
10745,Man United,Chelsea,E0,2021_2022,5,3.75,0.017035074899524993,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10753,Heidenheim,Fortuna Dusseldorf,D2,2122,5,3.4,0.011532929615881371,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
10760,Nancy,Nimes,F2,2122,4,3.3,0.011329172619495176,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10765,Gillingham,Rotherham,E2,2122,4,4.0,0.015358853765199465,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
10766,Bolton,Fleetwood Town,E2,2122,4,3.6,0.014641132288191083,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
